DateTime,Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle,good_name,confidence
2023-12-13 6:20,2023-12-13,900,6:20,Wednesday,highway 427 and dixon,Diversion,209.0,227.0,,3338.0,Highway 27 at Queen's Plate Dr - Woodbine Centre,40
2023-12-13 16:57,2023-12-13,,16:57,Wednesday,hillcrest complex,Operations - Operator,0.0,0.0,,0.0,Highview Ave at Anneke Rd,50
2023-12-14 6:09,2023-12-14,97,6:09,Thursday,bay and front,Diversion,200.0,225.0,S,0.0,Yonge St at Front St East,60
2023-12-14 10:04,2023-12-14,32,10:04,Thursday,eglinton and edith,Mechanical,10.0,20.0,W,1345.0,Eglinton Ave East at Kingston Rd,50
2023-12-14 13:46,2023-12-14,600,13:46,Thursday,kennedy station (new s,Mechanical,13.0,26.0,,1658.0,Kennedy Rd at Eglinton Ave East,60
2023-12-14 1:19,2023-12-14,63,1:19,Thursday,strachan and liberty,Operations - Operator,10.0,20.0,S,8320.0,Strachan Ave at Fleet St,60
2023-12-14 1:22,2023-12-14,1,1:22,Thursday,spadina bd station,Emergency Services,0.0,0.0,,8006.0,Dupont Station,45
2023-12-15 5:51,2023-12-15,97,5:51,Friday,bay and front,Diversion,0.0,0.0,S,0.0,Yonge St at Front St East,60
2023-12-15 6:37,2023-12-15,937,6:37,Friday,islington and steeles,Cleaning - Unsanitary,16.0,32.0,N,8124.0,Islington Ave at Steeles Ave West Loop,65
2023-12-15 20:12,2023-12-15,86,20:12,Friday,eglinton and north ser,Diversion,15.0,38.0,E,1210.0,Eglinton Ave East at Brimley Rd West Side,60
2023-12-15 20:13,2023-12-15,935,20:13,Friday,400 just before sheppa,General Delay,0.0,0.0,S,1101.0,Sheppard Ave West at Bathurst St East Side,50
2023-12-16 3:57,2023-12-16,171,3:57,Saturday,industry and mt. denni,Mechanical,20.0,20.0,N,7302.0,St Dennis Dr at Linkwood Lane,60
2023-12-16 6:18,2023-12-16,44,6:18,Saturday,st albans and kipling,Emergency Services,10.0,20.0,W,8115.0,St Albans Rd at West Service Rd,60
2023-12-16 13:05,2023-12-16,900,13:05,Saturday,427 and burnhamthorpe,General Delay,0.0,0.0,W,3336.0,Burnhamthorpe Rd at Martin Grove Rd,50
2023-12-16 17:38,2023-12-16,96,17:38,Saturday,westmore and finch,Collision - TTC,17.0,34.0,W,3559.0,Weston Rd at Finch Ave West,50
2023-12-16 17:57,2023-12-16,32,17:57,Saturday,renforth transitway st,Operations - Operator,12.0,24.0,E,7233.0,Renforth Dr at Eglinton Ave West,60
2023-12-16 19:20,2023-12-16,29,19:20,Saturday,princes' loop,Cleaning - Unsanitary,4.0,8.0,S,1399.0,Princes' Gates Loop at Canada Blvd - CNE East Entrance,60
2023-12-17 10:19,2023-12-17,59,10:19,Sunday,oak and weston,Mechanical,45.0,90.0,E,7090.0,Oakwood Ave at Weston Rd South Side,60
2023-12-17 11:22,2023-12-17,86,11:22,Sunday,eglinton and north ser,Mechanical,8.0,16.0,W,3483.0,Eglinton Ave East at Brimley Rd West Side,60
2023-12-18 5:02,2023-12-18,41,5:02,Monday,mt dennis division,Operations - Operator,7.0,15.0,,7247.0,Mt Dennis Dr at Linkwood Lane,50
2023-12-18 5:55,2023-12-18,929,5:55,Monday,mt dennis division,Operations - Operator,7.0,15.0,N,9025.0,Mt Dennis Dr at Linkwood Lane,50
2023-12-18 7:51,2023-12-18,75,7:51,Monday,jarvis and queens quay,Security,6.0,12.0,N,8415.0,The Esplanade at Lower Jarvis St,60
2023-12-18 18:54,2023-12-18,35,18:54,Monday,yorkgate and finch,Diversion,0.0,0.0,N,1028.0,York Gate Blvd at Jane St,60
2023-12-19 5:15,2023-12-19,935,5:15,Tuesday,mt dennis division,Operations - Operator,10.0,20.0,,1056.0,Mt Dennis Dr at Linkwood Lane,50
2023-12-20 4:38,2023-12-20,,4:38,Wednesday,queensway garage,Collision - TTC,0.0,0.0,,8128.0,Queensway Loop at Lower Spadina Ave,60
2023-12-20 13:48,2023-12-20,162,13:48,Wednesday,donway and lawrence,Diversion,113.0,127.0,W,8815.0,The Donway West at Lawrence Ave East,60
2023-12-21 4:52,2023-12-21,86,4:52,Thursday,scarborough loop,Operations - Operator,9.0,18.0,,0.0,Scarborough Health Network Centenary Hospital,40
2023-12-21 19:31,2023-12-21,42,19:31,Thursday,cummer and flemming,Diversion,205.0,217.0,W,3181.0,Flemington Rd at Ranee Ave - Yorkdale Station,60
2023-12-21 23:22,2023-12-21,42,23:22,Thursday,dynamic and mc nicholl,Security,22.0,44.0,S,3181.0,McNicoll Ave at McNicoll Ave,60
2023-12-22 14:00,2023-12-22,167,14:00,Friday,sheppard and highway 4,General Delay,0.0,0.0,N,3130.0,Sheppard Ave East at Highway 404,60
2023-12-23 2:27,2023-12-23,312,2:27,Saturday,st clair and dufferin,General Delay,17.0,47.0,E,8338.0,Eglinton Ave West at Dufferin St,40
2023-12-23 5:48,2023-12-23,8,5:48,Saturday,broadview and fulton,Mechanical,25.0,50.0,S,8612.0,Broadview Ave at Erindale Ave,60
2023-12-25 3:26,2023-12-25,329,3:26,Monday,allan and sheppard,Mechanical,30.0,60.0,S,9038.0,Sheppard Ave East at Allanford Rd,55
2023-12-27 6:47,2023-12-27,111,6:47,Wednesday,queensway garage,Operations - Operator,15.0,25.0,S,8059.0,Queensway Loop at Lower Spadina Ave,60
2023-12-27 18:03,2023-12-27,929,18:03,Wednesday,dufferin and jane,General Delay,0.0,0.0,N,9150.0,Dufferin St at Jane Osler Blvd - Yorkdale Shopping Centre,60
2023-12-27 20:06,2023-12-27,100,20:06,Wednesday,wynford drive and wynf,Diversion,273.0,282.0,,0.0,Wynford Dr at Wynford Heights Cres South Side,60
2023-12-28 7:18,2023-12-28,939,7:18,Thursday,fincha dn victoria par,Mechanical,8.0,16.0,W,3261.0,Finch Ave East at Victoria Park Ave,60
2023-12-28 11:28,2023-12-28,,11:28,Thursday,billy bishop and duffe,Collision - TTC,0.0,0.0,S,0.0,Dufferin St at Billy Bishop Way North Side,65
2023-12-28 12:17,2023-12-28,35,12:17,Thursday,2800 steeles ave w,Operations - Operator,8.0,16.0,N,1018.0,1750 Steeles Ave West,60
2023-12-28 1:19,2023-12-28,38,1:19,Thursday,military trail and sce,Security,20.0,40.0,W,3478.0,Military Trail at Military Trail and Morningside Ave,60
2023-12-29 8:50,2023-12-29,112,8:50,Friday,dundas west and east m,Security,21.0,42.0,W,8161.0,Dundas St West at East Mall Cres West Side,60
2023-12-29 17:07,2023-12-29,960,17:07,Friday,islington and steeles,Mechanical,8.0,16.0,W,7005.0,Islington Ave at Steeles Ave West Loop,65
2023-12-30 12:12,2023-12-30,36,12:12,Saturday,keele and tangiers,Collision - TTC,6.0,11.0,E,8893.0,Keele St at Toro Rd,50
2023-12-30 20:45,2023-12-30,72,20:45,Saturday,bay and front,Collision - TTC,20.0,40.0,N,8481.0,Yonge St at Front St East,60
2023-12-30 0:08,2023-12-30,100,0:08,Saturday,wynford and eglinton,Utilized Off Route,10.0,20.0,S,8452.0,Eglinton Ave East at Wynford Dr West Side,60
2024-01-02 14:00,2024-01-02,927,14:00,Tuesday,highway 27 and eglinto,General Delay,0.0,0.0,,0.0,Highway 27 at Queen's Plate Dr - Woodbine Centre,60
2024-01-02 16:54,2024-01-02,,16:54,Tuesday,queensway garage,Mechanical,0.0,0.0,,8136.0,Queensway Loop at Lower Spadina Ave,60
2024-01-02 19:41,2024-01-02,24,19:41,Tuesday,sheppard and 404,Mechanical,10.0,20.0,E,8418.0,Sheppard Ave East at Leslie St - Leslie Station,50
2024-01-03 7:28,2024-01-03,53,7:28,Wednesday,tapscott and morningsi,Mechanical,7.0,13.0,E,3312.0,Tapscott Rd at Morning Star Dr,60
2024-01-03 8:00,2024-01-03,29,8:00,Wednesday,wilson station- upper,Security,0.0,0.0,,9148.0,Wilson Station,60
2024-01-03 16:55,2024-01-03,19,16:55,Wednesday,bay and front,Diversion,229.0,249.0,S,8522.0,Yonge St at Front St East,60
2024-01-03 16:58,2024-01-03,72,16:58,Wednesday,bay and front,Diversion,220.0,253.0,S,0.0,Yonge St at Front St East,60
2024-01-04 4:00,2024-01-04,300,4:00,Thursday,north service rd - ken,Security,0.0,0.0,,8590.0,Kennedy Rd at Munham Gate,40
2024-01-04 6:06,2024-01-04,73,6:06,Thursday,queensway garage,Mechanical,10.0,18.0,S,8150.0,Queensway Loop at Lower Spadina Ave,60
2024-01-05 5:46,2024-01-05,945,5:46,Friday,mt dennis division,Operations - Operator,10.0,20.0,,7298.0,Mt Dennis Dr at Linkwood Lane,50
2024-01-05 6:18,2024-01-05,945,6:18,Friday,mt dennis division,Operations - Operator,10.0,20.0,,7265.0,Mt Dennis Dr at Linkwood Lane,50
2024-01-05 6:52,2024-01-05,71,6:52,Friday,mt dennis division,Operations - Operator,10.0,20.0,,7239.0,Mt Dennis Dr at Linkwood Lane,50
2024-01-05 7:39,2024-01-05,79,7:39,Friday,mt dennis division,Operations - Operator,10.0,20.0,,7253.0,Mt Dennis Dr at Linkwood Lane,50
2024-01-06 4:03,2024-01-06,320,4:03,Saturday,yonge and anndale,Investigation,5.0,10.0,,3478.0,Yonge St at Cranbrooke Ave,50
2024-01-06 18:53,2024-01-06,86,18:53,Saturday,kingston and lawrence,Mechanical,10.0,20.0,S,1658.0,Lawrence Ave East at Kingston Rd,60
2024-01-07 14:25,2024-01-07,72,14:25,Sunday,bay and front,Diversion,30.0,40.0,N,8545.0,Yonge St at Front St East,60
2024-01-08 20:46,2024-01-08,72,20:46,Monday,bay and front,Diversion,80.0,100.0,S,8435.0,Yonge St at Front St East,60
2024-01-09 7:39,2024-01-09,79,7:39,Tuesday,mt dennis division,Operations - Operator,10.0,20.0,,1101.0,Mt Dennis Dr at Linkwood Lane,50
2024-01-09 11:32,2024-01-09,64,11:32,Tuesday,eastern acres loop,General Delay,10.0,20.0,N,8614.0,East York Town Centre,50
2024-01-10 4:54,2024-01-10,20,4:54,Wednesday,mt dennis division,Operations - Operator,10.0,20.0,,10.0,Mt Dennis Dr at Linkwood Lane,50
2024-01-10 5:53,2024-01-10,941,5:53,Wednesday,mt dennis division,Operations - Operator,10.0,20.0,,9151.0,Mt Dennis Dr at Linkwood Lane,50
2024-01-10 7:00,2024-01-10,32,7:00,Wednesday,mt dennis division,Operations - Operator,10.0,20.0,,9151.0,Mt Dennis Dr at Linkwood Lane,50
2024-01-11 5:14,2024-01-11,44,5:14,Thursday,queensway garage,Mechanical,8.0,16.0,S,8014.0,Queensway Loop at Lower Spadina Ave,60
2024-01-11 5:21,2024-01-11,32,5:21,Thursday,mt dennis division,Operations - Operator,10.0,20.0,,3729.0,Mt Dennis Dr at Linkwood Lane,50
2024-01-11 14:40,2024-01-11,63,14:40,Thursday,oakwood and glenhurst,Mechanical,4.0,8.0,S,7004.0,Oakwood Ave at Glencairn Ave South Side,50
2024-01-12 17:27,2024-01-12,39,17:27,Friday,bayview and finch,Mechanical,18.0,36.0,W,3222.0,Finch Ave East at Bayview Ave,50
2024-01-12 18:45,2024-01-12,96,18:45,Friday,humber college and sil,Collision - TTC,20.0,40.0,,8882.0,Humber College Blvd at Humberline Dr,60
2024-01-12 21:37,2024-01-12,39,21:37,Friday,bayview and finch,General Delay,177.0,192.0,,0.0,Finch Ave East at Bayview Ave,50
2024-01-12 23:53,2024-01-12,74,23:53,Friday,mt pleasent and keewat,Mechanical,25.0,50.0,S,8773.0,Mt Pleasant Rd at Merton St,60
2024-01-13 3:11,2024-01-13,300,3:11,Saturday,danforth and lynn ave,Mechanical,17.0,34.0,W,3445.0,Danforth Ave at Leyton Ave,65
2024-01-13 16:09,2024-01-13,131,16:09,Saturday,moringview trail and s,Mechanical,16.0,32.0,W,1595.0,Morningside Ave at Military Trail,50
2024-01-13 1:53,2024-01-13,24,1:53,Saturday,victoria park and sun,Diversion,85.0,105.0,,0.0,Victoria Park Ave at Sunnycrest Dr,60
2024-01-14 23:17,2024-01-14,123,23:17,Sunday,queen and the east mal,Operations - Operator,31.0,58.0,N,8069.0,Queen St East at Greenwood Ave,60
2024-01-16 4:56,2024-01-16,73,4:56,Tuesday,queensway garage,Mechanical,24.0,24.0,N,8144.0,Queensway Loop at Lower Spadina Ave,60
2024-01-16 6:50,2024-01-16,937,6:50,Tuesday,islington and steeles,Collision - TTC,14.0,30.0,N,8126.0,Islington Ave at Steeles Ave West Loop,65
2024-01-16 9:48,2024-01-16,110,9:48,Tuesday,garnett janes and birm,Diversion,458.0,470.0,N,7935.0,Eighth St at Birmingham St,60
2024-01-17 12:58,2024-01-17,79,12:58,Wednesday,pine and wright,Collision - TTC,30.0,60.0,N,1415.0,Jane St at Wright Ave,60
2024-01-17 16:15,2024-01-17,90,16:15,Wednesday,vaughan and st.clair,Mechanical,7.0,15.0,S,8190.0,Vaughan Rd at St Clair Ave West North Side,60
2024-01-17 21:12,2024-01-17,168,21:12,Wednesday,st. clair and and old,Mechanical,15.0,30.0,N,7262.0,Old Weston Rd at St Clair Ave West,65
2024-01-17 0:59,2024-01-17,,0:59,Wednesday,4141 yonge street,Cleaning - Unsanitary,1.0,1.0,N,3597.0,3174 Bathurst St,50
2024-01-18 6:08,2024-01-18,14,6:08,Thursday,chaplin and elmsthorpe,Mechanical,30.0,60.0,E,7241.0,Eglinton Ave West at Elmsthorpe Ave,60
2024-01-18 6:49,2024-01-18,29,6:49,Thursday,dufferin and keywest,Mechanical,8.0,16.0,N,9141.0,Dufferin St at Keelegate Dr,50
2024-01-19 10:21,2024-01-19,75,10:21,Friday,queen's quay and jarvi,Mechanical,7.0,13.0,N,8433.0,The Esplanade at Lower Jarvis St,60
2024-01-21 13:46,2024-01-21,19,13:46,Sunday,bay and front,Diversion,44.0,69.0,,0.0,Yonge St at Front St East,60
2024-01-22 10:53,2024-01-22,100,10:53,Monday,broadview and o'connor,Security,8.0,16.0,N,8962.0,Broadview Ave at Erindale Ave,40
2024-01-22 10:59,2024-01-22,905,10:59,Monday,kingston and lawrence,Security,10.0,20.0,N,9068.0,Lawrence Ave East at Kingston Rd,60
2024-01-22 12:01,2024-01-22,124,12:01,Monday,sunnybrook hospital to,Operations - Operator,18.0,36.0,,0.0,Wellness Way at Hospital Rd - Odette Cancer Centre,60
2024-01-22 22:06,2024-01-22,161,22:06,Monday,dovercourt and shanley,Emergency Services,24.0,48.0,N,7287.0,Dufferin St at Shanly St,65
2024-01-23 9:04,2024-01-23,57,9:04,Tuesday,redlea cul-de-sac,Mechanical,18.0,36.0,W,3140.0,Steeles Ave East at Redlea Ave,60
2024-01-23 17:27,2024-01-23,939,17:27,Tuesday,finch and tolleiton,General Delay,23.0,46.0,W,3221.0,Finch Ave West at Tollington Rd,60
2024-01-23 1:52,2024-01-23,,1:52,Tuesday,1549 kingston rd,Utilized Off Route,0.0,0.0,E,8813.0,16 The Donway East - Don Mills Collegiate,10
2024-01-24 12:39,2024-01-24,995,12:39,Wednesday,univserity of toronto,Mechanical,20.0,40.0,W,1261.0,Toronto Zoo,30
2024-01-24 17:18,2024-01-24,37,17:18,Wednesday,humberwood loop and gr,Mechanical,19.0,38.0,S,8042.0,Humber Loop at The Queensway,20
2024-01-25 12:57,2024-01-25,21,12:57,Thursday,brimley and walkway to,Operations - Operator,20.0,40.0,N,8527.0,Brimley Rd at Walkway to Audrelane Crt,60
2024-01-25 14:02,2024-01-25,984,14:02,Thursday,sheppard and haywood,Security,10.0,20.0,W,3597.0,Sheppard Ave West at Faywood Blvd,65
2024-01-26 21:07,2024-01-26,600,21:07,Friday,spadina and annex,Collision - TTC,0.0,0.0,N,8013.0,Spadina Rd at Hawarden Cres North Side,50
2024-01-27 11:52,2024-01-27,925,11:52,Saturday,don mills,Emergency Services,10.0,20.0,,8784.0,Don Mills Rd at Eglinton Ave East South Side,60
2024-01-27 12:37,2024-01-27,116,12:37,Saturday,4559 sheppard avenue,Mechanical,7.0,14.0,W,3476.0,4545 Steeles Ave West,65
2024-01-27 16:47,2024-01-27,54,16:47,Saturday,lawrence and wayne,Cleaning - Unsanitary,14.0,28.0,E,8856.0,Lawrence Ave East at Weybourne Cres East Side,50
2024-01-27 17:09,2024-01-27,100,17:09,Saturday,broadview and fulton,Mechanical,9.0,18.0,N,8522.0,Broadview Ave at Erindale Ave,60
2024-01-27 19:15,2024-01-27,26,19:15,Saturday,dupont and dufferin,Mechanical,26.0,56.0,N,8071.0,Davenport Rd at Dufferin St,60
2024-01-28 3:14,2024-01-28,999,3:14,Sunday,queensway garage,Security,0.0,0.0,,0.0,Queensway Loop at Lower Spadina Ave,60
2024-01-29 16:50,2024-01-29,75,16:50,Monday,jarvis and queens quay,Operations - Operator,9.0,18.0,S,8581.0,The Esplanade at Lower Jarvis St,60
2024-01-30 7:17,2024-01-30,19,7:17,Tuesday,bay and queen's quay,Utilized Off Route,18.0,36.0,N,8531.0,Queens Quay Loop at Lower Spadina Ave,60
2024-01-30 10:59,2024-01-30,131,10:59,Tuesday,morningview trial and,Mechanical,15.0,30.0,N,1201.0,Morningside Ave at Military Trail,60
2024-01-30 16:55,2024-01-30,161,16:55,Tuesday,dovercourt and bloor,Collision - TTC,18.0,36.0,N,7273.0,Ossington Ave at Bloor St West,50
2024-02-01 6:11,2024-02-01,46,6:11,Thursday,martingrove and steele,Diversion,248.0,272.0,,0.0,Steeles Ave West at Martin Grove Rd,60
2024-02-01 0:26,2024-02-01,72,0:26,Thursday,dundas and carlaw,Security,0.0,0.0,N,8451.0,Dundas St West at Carlaw Ave,60
2024-02-02 6:17,2024-02-02,37,6:17,Friday,islington and steeles,Mechanical,17.0,0.0,S,3326.0,Islington Ave at Steeles Ave West Loop,65
2024-02-02 12:33,2024-02-02,43,12:33,Friday,kennedy bd station,Emergency Services,20.0,40.0,,3276.0,Kennedy Rd at Dancy Ave North Side,60
2024-02-02 16:26,2024-02-02,937,16:26,Friday,islington and steeles,Utilized Off Route,14.0,28.0,S,8077.0,Islington Ave at Steeles Ave West Loop,65
2024-02-03 6:10,2024-02-03,54,6:10,Saturday,lawrence and underhill,Security,22.0,22.0,W,8872.0,Underhill Dr at Broadlands Blvd,60
2024-02-03 6:45,2024-02-03,52,6:45,Saturday,lawrence and dixon,Mechanical,20.0,0.0,E,3539.0,Lawrence Ave West at Dixon Rd,60
2024-02-04 0:36,2024-02-04,96,0:36,Sunday,john garland between m,Diversion,88.0,108.0,W,3631.0,John Garland Blvd at Martin Grove Rd,60
2024-02-05 22:36,2024-02-05,37,22:36,Monday,humberwood loop ( and,Emergency Services,0.0,0.0,S,8035.0,Humber Loop at The Queensway,60
2024-02-06 8:31,2024-02-06,131,8:31,Tuesday,mclevin and markham,Diversion,15.0,30.0,W,0.0,Markham Rd at McLevin Ave,60
2024-02-06 16:25,2024-02-06,97,16:25,Tuesday,yonge and melinda,Collision - TTC,30.0,60.0,S,3548.0,Yonge St at Front St East,50
2024-02-06 17:58,2024-02-06,90,17:58,Tuesday,vaughan rd (between st,Diversion,253.0,261.0,N,7055.0,Vaughan Rd at St Clair Ave West North Side,60
2024-02-06 23:47,2024-02-06,37,23:47,Tuesday,woodbine casino,Operations - Operator,30.0,59.0,,8119.0,Woodbine Racetrack Loop (Main Entrance),60
2024-02-07 4:04,2024-02-07,600,4:04,Wednesday,neville park loop,Security,0.0,0.0,E,8782.0,Long Branch Loop,60
2024-02-07 6:50,2024-02-07,102,6:50,Wednesday,warden and hwy 401,Collision - TTC,10.0,20.0,S,3414.0,Warden Ave at Danforth Rd,40
2024-02-08 6:31,2024-02-08,37,6:31,Thursday,queensway garage,Mechanical,17.0,35.0,,8047.0,Queensway Loop at Lower Spadina Ave,60
2024-02-08 7:32,2024-02-08,BD,7:32,Thursday,kennedy bd station,Security,0.0,0.0,,0.0,Kennedy Rd at Dancy Ave North Side,60
2024-02-08 20:34,2024-02-08,121,20:34,Thursday,front and tannery,Diversion,24.0,48.0,E,8449.0,Front St West at Bay St East Side - Union Station,60
2024-02-09 5:16,2024-02-09,47,5:16,Friday,st clair and dufferin,Collision - TTC,30.0,60.0,W,8300.0,Eglinton Ave West at Dufferin St,40
2024-02-10 15:45,2024-02-10,123,15:45,Saturday,brown's line and jelli,Operations - Operator,20.0,40.0,N,8079.0,Evans Ave at Brown's Line,50
2024-02-11 3:23,2024-02-11,320,3:23,Sunday,yonge and imperial (s,Cleaning - Unsanitary,5.0,10.0,S,1212.0,Yonge St at Imperial St,60
2024-02-11 18:00,2024-02-11,54,18:00,Sunday,lawrence east station,Emergency Services,30.0,60.0,E,8769.0,Lawrence Ave East at East Ave - Rouge Hill GO Station,60
2024-02-12 3:06,2024-02-12,RAD 600,3:06,Monday,spadina bd station,Emergency Services,0.0,0.0,,3759.0,Dupont Station,45
2024-02-13 7:40,2024-02-13,929,7:40,Tuesday,wilson station- upper,Operations - Operator,8.0,16.0,,9135.0,Wilson Station,60
2024-02-13 23:07,2024-02-13,37,23:07,Tuesday,islington and steeles,Diversion,45.0,65.0,S,3357.0,Islington Ave at Steeles Ave West Loop,65
2024-02-14 18:45,2024-02-14,80,18:45,Wednesday,lakeshore and parkside,General Delay,0.0,0.0,N,7941.0,Park Lawn Rd at Lake Shore Blvd West,60
2024-02-14 18:49,2024-02-14,26,18:49,Wednesday,dundas and dupont,General Delay,0.0,0.0,E,8194.0,Dundas St West at Dufferin St,45
2024-02-14 20:53,2024-02-14,960,20:53,Wednesday,mrtin grove and steele,Mechanical,13.0,26.0,E,8358.0,Martin Grove Rd at Steeles Ave West,60
2024-02-15 4:57,2024-02-15,112,4:57,Thursday,427 highway and bloor,Mechanical,22.0,0.0,N,8071.0,Highway 27 at Queen's Plate Dr - Woodbine Centre,50
2024-02-15 14:47,2024-02-15,39,14:47,Thursday,finch and doris,Security,10.0,20.0,E,3130.0,Finch Ave East at Don Mills Rd,50
2024-02-15 15:18,2024-02-15,39,15:18,Thursday,finch and doris,Investigation,10.0,20.0,E,3281.0,Finch Ave East at Don Mills Rd,50
2024-02-15 15:42,2024-02-15,72,15:42,Thursday,riverdale and pape,Security,7.0,18.0,N,8615.0,Pape Ave at Rivercourt Blvd,60
2024-02-15 17:00,2024-02-15,90,17:00,Thursday,bathurst and old fores,General Delay,8.0,15.0,N,8395.0,Eglinton Ave West at Old Forest Hill Rd,60
2024-02-15 17:18,2024-02-15,90,17:18,Thursday,bathurst and old fores,Security,0.0,0.0,N,8395.0,Eglinton Ave West at Old Forest Hill Rd,60
2024-02-16 5:13,2024-02-16,36,5:13,Friday,woodbine casino,Emergency Services,0.0,0.0,N,9105.0,Woodbine Racetrack Loop (Main Entrance),60
2024-02-16 11:56,2024-02-16,,11:56,Friday,sheppard warehouse,Collision - TTC,0.0,0.0,,0.0,Sheppard Ave West,30
2024-02-16 13:51,2024-02-16,32,13:51,Friday,renforth and station,Operations - Operator,7.0,14.0,E,1403.0,Renforth Station,60
2024-02-16 15:31,2024-02-16,75,15:31,Friday,jarvis and queens quay,General Delay,0.0,0.0,N,8514.0,The Esplanade at Lower Jarvis St,60
2024-02-17 22:46,2024-02-17,,22:46,Saturday,queensway garage,Emergency Services,0.0,0.0,,8172.0,Queensway Loop at Lower Spadina Ave,60
2024-02-18 3:08,2024-02-18,TBM,3:08,Sunday,wilson garage - servic,Collision - TTC,0.0,0.0,,7093.0,Wilson Station,50
2024-02-18 7:53,2024-02-18,37,7:53,Sunday,islington and steeles,Operations - Operator,22.0,44.0,S,8199.0,Islington Ave at Steeles Ave West Loop,65
2024-02-19 20:29,2024-02-19,,20:29,Monday,birchmmount garage,Collision - TTC,0.0,0.0,,8416.0,Birchmount Garage,60
2024-02-20 2:05,2024-02-20,60,2:05,Tuesday,yonge and connaught,Emergency Services,20.0,41.0,N,3532.0,Yonge St at Cummer Ave,60
2024-02-20 22:01,2024-02-20,900,22:01,Tuesday,st albans and kipling,Mechanical,10.0,20.0,N,3333.0,St Albans Rd at West Service Rd,60
2024-02-20 1:55,2024-02-20,600,1:55,Tuesday,king and jordan,Mechanical,0.0,0.0,E,9015.0,King St East at Parliament St,60
2024-02-22 8:48,2024-02-22,34,8:48,Thursday,eglinton and brenctlif,Operations - Operator,15.0,30.0,E,8861.0,Brentcliffe Rd at Vanderhoof Ave,40
2024-02-22 12:52,2024-02-22,90,12:52,Thursday,vaughn and bathurst,Collision - TTC,10.0,20.0,S,3512.0,Vaughan Rd at Bathurst St,60
2024-02-22 21:41,2024-02-22,85,21:41,Thursday,sheppard yonge bus pla,Security,24.0,48.0,E,1227.0,Sheppard Ave East at Yonge St,50
2024-02-23 5:34,2024-02-23,320,5:34,Friday,yonge and queen;s quay,Security,15.0,15.0,N,3511.0,Yonge St at Queens Quay East North Side - Union Station,55
2024-02-23 10:51,2024-02-23,61,10:51,Friday,eglinton station 1106 am,Investigation,20.0,40.0,,7109.0,Eglinton Station,60
2024-02-23 12:45,2024-02-23,50,12:45,Friday,dundas street west,Diversion,221.0,241.0,W,8025.0,Dundas St West at Spadina Ave,55
2024-02-23 23:10,2024-02-23,121,23:10,Friday,bay and front,Security,20.0,40.0,S,8512.0,Yonge St at Front St East,60
2024-02-23 1:40,2024-02-23,63,1:40,Friday,eglinton ave w in fron,Emergency Services,10.0,20.0,W,8389.0,Eglinton Ave West at Avenue Rd East Side,60
2024-02-24 5:06,2024-02-24,111,5:06,Saturday,queensway garage,Operations - Operator,15.0,23.0,,8161.0,Queensway Loop at Lower Spadina Ave,60
2024-02-24 23:16,2024-02-24,32,23:16,Saturday,1414 eglinton ave w,Mechanical,14.0,28.0,E,1147.0,1414 Eglinton Ave West - St Clair Chocolate,60
2024-02-25 3:43,2024-02-25,352,3:43,Sunday,sunnybrook hospital (w,Security,0.0,0.0,N,8889.0,Wellness Way at Hospital Rd - Odette Cancer Centre,60
2024-02-25 4:26,2024-02-25,329,4:26,Sunday,prince's blvd and prin,Security,0.0,0.0,E,9019.0,Queens Quay Loop at Lower Spadina Ave,60
2024-02-25 8:23,2024-02-25,46,8:23,Sunday,queensway garage,Mechanical,20.0,40.0,S,8080.0,Queensway Loop at Lower Spadina Ave,60
2024-02-25 18:51,2024-02-25,,18:51,Sunday,queensway garage,Security,0.0,0.0,,0.0,Queensway Loop at Lower Spadina Ave,60
2024-02-26 10:25,2024-02-26,999,10:25,Monday,queensway garage,Operations - Operator,0.0,0.0,,0.0,Queensway Loop at Lower Spadina Ave,60
2024-02-27 5:57,2024-02-27,63,5:57,Tuesday,oakwood and glenhurst,Diversion,35.0,45.0,S,0.0,Oakwood Ave at Glencairn Ave South Side,50
2024-02-27 1:23,2024-02-27,SHELTER,1:23,Tuesday,spadina bd station,Security,0.0,0.0,,3754.0,Dupont Station,45
2024-02-28 4:41,2024-02-28,61,4:41,Wednesday,steeles and yonge (ste,Security,0.0,0.0,E,8646.0,Steeles Ave West at Yonge St,50
2024-02-28 5:56,2024-02-28,45,5:56,Wednesday,kipling loop at steele,Operations - Operator,20.0,40.0,,1349.0,Steeles Ave West Loop at Islington Ave,40
2024-02-28 14:58,2024-02-28,130,14:58,Wednesday,132 hupfield trail,Security,24.0,46.0,,1220.0,1314 Military Trail,60
2024-02-28 18:34,2024-02-28,162,18:34,Wednesday,donway and lawrence,Mechanical,30.0,43.0,E,8641.0,The Donway West at Lawrence Ave East,60
2024-02-28 19:18,2024-02-28,26,19:18,Wednesday,dupont and dufferin,Diversion,423.0,453.0,,8137.0,Davenport Rd at Dufferin St,60
2024-02-28 21:55,2024-02-28,113,21:55,Wednesday,danforth rd and danfor,Diversion,0.0,0.0,S,0.0,3450 Danforth Ave,50
2024-02-28 22:45,2024-02-28,109,22:45,Wednesday,eglinton west,Security,25.0,50.0,,3531.0,Eglinton Ave West at Bathurst St,65
